geonameid,name,asciiname,name_en,name_es,name_fr,name_it,name_ru,lat,lon,elevation,timezone,feature_code,is_capital,iso_a2,iso_a3,country_name,admin1_code,admin1_name,population,metro_population,pop_growth_10yr,annual_mean_temp,max_temp_warmest_month,min_temp_coldest_month,temp_annual_range,annual_precipitation,sunshine_hours_yr,mean_wind_speed,pm25,pm10,gdp_per_capita_ppp,hdi,internet_pct,life_expectancy,urban_pct,agri_pct_gdp,industry_pct_gdp,services_pct_gdp,literacy_rate,gini,co2_per_capita,hospital_beds_per_1k
3991164,Santiago de Querétaro,Santiago de Queretaro,Querétaro City,Querétaro City,Querétaro City,Querétaro City,Керетаро,20.58806,-100.38806,1826.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,22,Querétaro,1594212,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3998655,León de los Aldama,Leon de los Aldama,León,León,León,León,León,21.12908,-101.67374,1806.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,11,Guanajuato,1579803,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4013708,Ciudad Juárez,Ciudad Juarez,Ciudad Juárez,Ciudad Juárez,Ciudad Juárez,Ciudad Juárez,Сьюдад-Хуарес,31.72024,-106.46084,1124.0,America/Ciudad_Juarez,PPLA2,no,MX,MEX,Mexico,06,Chihuahua,1512450,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4005539,Guadalajara,Guadalajara,Guadalajara,Guadalajara,Guadalajara,Guadalajara,Гвадалахара,20.67738,-103.34749,1546.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,14,Jalisco,1385629,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3523349,Mérida,Merida,Mérida,Mérida,Mérida,Mérida,Мерида,20.967,-89.62318,10.0,America/Merida,PPLA,admin1,MX,MEX,Mexico,31,Yucatán,1201000,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3995465,Monterrey,Monterrey,Monterrey,Monterrey,Monterrey,Monterrey,Монтеррей,25.68435,-100.31721,560.0,America/Monterrey,PPLA,admin1,MX,MEX,Mexico,19,Nuevo León,1135512,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3996069,Mexicali,Mexicali,Mexicali,Mexicali,Mexicali,Mexicali,Мехикали,32.62781,-115.45446,4.0,America/Tijuana,PPLA,admin1,MX,MEX,Mexico,02,Baja California,1032686,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4014338,Chihuahua,Chihuahua,Chihuahua City,Chihuahua,Chihuahua,Chihuahua City,Чиуауа,28.63528,-106.08889,1437.0,America/Chihuahua,PPLA,admin1,MX,MEX,Mexico,06,Chihuahua,925762,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3531673,Cancún,Cancun,Cancún,Cancún,Cancún,Cancún,Канкун,21.17429,-86.84656,11.0,America/Cancun,PPL,no,MX,MEX,Mexico,23,Quintana Roo,888797,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4004898,Hermosillo,Hermosillo,Hermosillo,Hermosillo,Hermosillo,Hermosillo,Эрмосильо,29.08874,-110.96677,202.0,America/Hermosillo,PPLA,admin1,MX,MEX,Mexico,26,Sonora,812229,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4012176,Culiacán,Culiacan,Culiacán,Culiacán,Culiacán,Culiacán,Кулиакан,24.80209,-107.39421,47.0,America/Mazatlan,PPLA,admin1,MX,MEX,Mexico,25,Sinaloa,808416,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3995402,Morelia,Morelia,Morelia,Morelia,Morelia,Morelia,Морелия,19.70078,-101.18443,1917.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,16,Michoacán,743275,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3981254,Torreón,Torreon,Torreón,Torreón,Torreón,Torreón,Торреон,25.54389,-103.41898,1124.0,America/Monterrey,PPLA2,no,MX,MEX,Mexico,07,Coahuila,735340,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3985606,San Luis Potosí,San Luis Potosi,San Luis Potosí City,San Luis Potosí,San Luis Potosí City,San Luis Potosí,Сан-Луис-Потоси,22.15234,-100.97135,1886.0,America/Monterrey,PPLA,admin1,MX,MEX,Mexico,24,San Luis Potosí,722772,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4019233,Aguascalientes,Aguascalientes,Aguascalientes,Aguascalientes,Aguascalientes,Aguascalientes,Агуаскальентес,21.88262,-102.2843,1885.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,01,Aguascalientes,722250,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3988086,Saltillo,Saltillo,Saltillo,Saltillo,Saltillo,Saltillo,Салтилло,25.42595,-100.97963,1578.0,America/Monterrey,PPLA,admin1,MX,MEX,Mexico,07,Coahuila,709671,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3533462,Acapulco de Juárez,Acapulco de Juarez,Acapulco de Juárez,Acapulco,Acapulco,Acapulco de Juárez,Акапулько,16.84942,-99.90891,16.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,12,Guerrero,658609,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3515001,Tuxtla,Tuxtla,Tuxtla Gutiérrez,Tuxtla Gutiérrez,Tuxtla Gutiérrez,Tuxtla Gutiérrez,Тустла-Гутьеррес,16.75357,-93.11578,535.0,America/Merida,PPLA,admin1,MX,MEX,Mexico,05,Chiapas,604147,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3520339,Reynosa,Reynosa,Reynosa,Reynosa,Reynosa,Reynosa,Рейноса,26.08005,-98.28456,38.0,America/Matamoros,PPLA2,no,MX,MEX,Mexico,28,Tamaulipas,589466,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3515428,Tlalpan,Tlalpan,Tlalpan,Delegación Tlalpan,Tlalpan,Tlalpan,Tlalpan,19.29513,-99.16206,2256.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,09,Mexico City,574577,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4011743,Victoria de Durango,Victoria de Durango,Durango,Victoria de Durango,Durango,Durango,Дуранго,24.02032,-104.65756,1884.0,America/Monterrey,PPL,no,MX,MEX,Mexico,10,Durango,518709,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3523466,Heroica Matamoros,Heroica Matamoros,Heroica Matamoros,Heroica Matamoros,Heroica Matamoros,Heroica Matamoros,Матаморос,25.87972,-97.50417,16.0,America/Matamoros,PPL,no,MX,MEX,Mexico,28,Tamaulipas,510739,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3515302,Toluca,Toluca,Toluca,Toluca de Lerdo,Toluca,Toluca,Толука,19.28786,-99.65324,2671.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,15,México,489333,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3532624,Ciudad López Mateos,Ciudad Lopez Mateos,Ciudad López Mateos,Adolfo López Mateos,Ciudad López Mateos,Ciudad López Mateos,Сьюдад-Лопес-Матеус,19.55793,-99.25675,2302.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,15,México,489160,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4018390,Ciudad Apodaca,Ciudad Apodaca,Apodaca,Ciudad Apodaca,Apodaca,Apodaca,Аподака,25.78195,-100.18839,431.0,America/Monterrey,PPLA2,no,MX,MEX,Mexico,19,Nuevo León,467157,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4006702,Ensenada,Ensenada,Ensenada,Ensenada,Ensenada,Ensenada,Энсенада,31.87149,-116.60071,29.0,America/Tijuana,PPLA2,no,MX,MEX,Mexico,02,Baja California,443807,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3514783,Veracruz,Veracruz,Veracruz,Veracruz,Veracruz,Veracruz,Веракрус,19.18095,-96.1429,15.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,30,Veracruz,428323,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3526617,Xalapa de Enríquez,Xalapa de Enriquez,Xalapa,Xalapa,Xalapa,Xalapa,Xalapa,19.53124,-96.91589,1396.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,30,Veracruz,424755,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3522551,Nuevo Laredo,Nuevo Laredo,Nuevo Laredo,Nuevo Laredo,Nuevo Laredo,Nuevo Laredo,Нуэво-Ларедо,27.47629,-99.51639,130.0,America/Matamoros,PPL,no,MX,MEX,Mexico,28,Tamaulipas,416055,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3514519,Xico,Xico,Xico,San Miguel Xico,Xico,Xico,Xico,19.27032,-98.95088,2234.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,15,México,384327,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3996322,Mazatlán,Mazatlan,Mazatlán,Ciudad Mazatlán,Mazatlán,Mazatlán,Масатлан,23.22163,-106.41885,1.0,America/Mazatlan,PPLA2,no,MX,MEX,Mexico,25,Sinaloa,381583,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4004330,Irapuato,Irapuato,Irapuato,Irapuato,Irapuato,Irapuato,Ирапуато,20.67675,-101.35628,1720.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,11,Guanajuato,380941,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3516266,Tapachula,Tapachula,Tapachula,Tapachula,Tapachula,Tapachula,Тапачуле,14.90541,-92.25891,165.0,America/Merida,PPLA2,no,MX,MEX,Mexico,05,Chiapas,353706,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3514670,Villahermosa,Villahermosa,Villahermosa,Villahermosa,Villahermosa,Villahermosa,Вильяэрмоса,17.98625,-92.93928,10.0,America/Merida,PPLA,admin1,MX,MEX,Mexico,27,Tabasco,353577,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4014875,Celaya,Celaya,Celaya,Celaya,Celaya,Celaya,Селая,20.52353,-100.8157,1762.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,11,Guanajuato,340387,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3529947,Cuernavaca,Cuernavaca,Cuernavaca,Cuernavaca,Cuernavaca,Cuernavaca,Куэрнавака,18.9261,-99.23075,1540.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,17,Morelos,338650,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3981941,Tepic,Tepic,Tepic,Tepic,Tepic,Tepic,Тепик,21.50733,-104.89332,950.0,America/Mazatlan,PPLA,admin1,MX,MEX,Mexico,18,Nayarit,332863,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3530580,Ciudad Victoria,Ciudad Victoria,Ciudad Victoria,Ciudad Victoria,Ciudad Victoria,Ciudad Victoria,Сьюдад-Виктория,23.74061,-99.14364,316.0,America/Monterrey,PPLA,admin1,MX,MEX,Mexico,28,Tamaulipas,332100,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4013704,Ciudad Obregón,Ciudad Obregon,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Сьюдад-Обрегон,27.48642,-109.94079,38.0,America/Hermosillo,PPLA2,no,MX,MEX,Mexico,26,Sonora,329404,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3530517,Coatzacoalcos,Coatzacoalcos,Coatzacoalcos,Puerto Mexico,Coatzacoalcos,Coatzacoalcos,Коацакоалькос,18.14905,-94.4447,11.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,30,Veracruz,310698,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3516355,Tampico,Tampico,Tampico,Tampico,Tampico,Tampico,Тампико,22.28519,-97.87777,27.0,America/Monterrey,PPLA2,no,MX,MEX,Mexico,28,Tamaulipas,309003,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4003757,Ciudad Benito Juárez,Ciudad Benito Juarez,Ciudad Benito Juárez,Ciudad Benito Juárez,Ciudad Benito Juárez,Ciudad Benito Juárez,Ciudad Benito Juárez,25.64724,-100.09582,388.0,America/Monterrey,PPLA2,no,MX,MEX,Mexico,19,Nuevo León,308285,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3980760,Uruapan,Uruapan,Uruapan,Uruapan,Uruapan,Uruapan,Уруапан,19.41677,-102.05842,1647.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,16,Michoacán,299523,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3513966,Zumpango,Zumpango,Zumpango de Ocampo,Zumpango de Ocampo,Zumpango de Ocampo,Zumpango de Ocampo,Зумпанго-де-Окампо,19.7967,-99.09946,2258.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,15,México,280455,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4004886,Nogales,Nogales,Nogales,Nogales,Nogales,Nogales,Ногалес,31.30862,-110.94217,1214.0,America/Hermosillo,PPL,no,MX,MEX,Mexico,26,Sonora,264782,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3997479,Los Mochis,Los Mochis,Los Mochis,Los Mochis,Los Mochis,Los Mochis,Лос-Мочис,25.79097,-108.99825,18.0,America/Mazatlan,PPLA2,no,MX,MEX,Mexico,25,Sinaloa,256613,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3522210,Pachuca de Soto,Pachuca de Soto,Pachuca,Pachuca,Pachuca,Pachuca,Пачука-де-Сото,20.11697,-98.73329,2393.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,13,Hidalgo,256584,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3522507,Oaxaca,Oaxaca,Oaxaca City,Oaxaca de Juárez,Oaxaca,Oaxaca,Оахака-де-Хуарес,17.06025,-96.72544,1571.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,20,Oaxaca,255029,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4000900,La Paz,La Paz,La Paz,La Paz,La Paz,La Paz,Ла-Пас,24.14231,-110.31316,33.0,America/Mazatlan,PPLA,admin1,MX,MEX,Mexico,03,Baja California Sur,250141,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3516109,Tehuacán,Tehuacan,Tehuacán,Tehuacán,Tehuacán,Tehuacán,Теуакан,18.46422,-97.39735,1643.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,21,Puebla,248716,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3991328,Puerto Vallarta,Puerto Vallarta,Puerto Vallarta,Puerto Vallarta,Puerto Vallarta,Puerto Vallarta,Пуэрто-Вальярта,20.617,-105.23018,21.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,14,Jalisco,224166,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3531732,Campeche,Campeche,Campeche,Campeche,Campeche,Campeche,Кампече,19.84073,-90.51676,19.0,America/Merida,PPLA,admin1,MX,MEX,Mexico,04,Campeche,220389,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4013728,Ciudad Acuña,Ciudad Acuna,Ciudad Acuña,Acuña,Ciudad Acuña,Ciudad Acuña,Сьюдад-Акунья,29.32322,-100.95217,283.0,America/Matamoros,PPL,no,MX,MEX,Mexico,07,Coahuila,216099,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3519537,San Cristóbal de las Casas,San Cristobal de las Casas,San Cristóbal de las Casas,San Cristóbal de las Casas,San Cristóbal de las Casas,San Cristóbal de las Casas,San Cristóbal de las Casas,16.73006,-92.63825,2183.0,America/Merida,PPLA2,no,MX,MEX,Mexico,05,Chiapas,215874,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3995523,Monclova,Monclova,Monclova,Monclova,Monclova,Monclova,Monclova,26.90687,-101.42056,603.0,America/Monterrey,PPLA2,no,MX,MEX,Mexico,07,Coahuila,215271,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3530240,Córdoba,Cordoba,Córdoba,Córdoba,Córdoba,Córdoba,Кордова,18.8842,-96.92559,836.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,30,Veracruz,204721,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3985710,Cabo San Lucas,Cabo San Lucas,Cabo San Lucas,Cabo San Lucas,Cabo San Lucas,Cabo San Lucas,Кабо-Сан-Лукас,22.89088,-109.91238,11.0,America/Mazatlan,PPL,no,MX,MEX,Mexico,03,Baja California Sur,202694,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4026082,Ciudad Lázaro Cárdenas,Ciudad Lazaro Cardenas,Lázaro Cárdenas,Lázaro Cárdenas,Lázaro Cárdenas,Lázaro Cárdenas,Ласаро-Карденас,17.96256,-102.19887,3.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,16,Michoacán,196003,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3530599,Ciudad del Carmen,Ciudad del Carmen,Ciudad del Carmen,Ciudad del Carmen,Ciudad del Carmen,Ciudad del Carmen,Сьюдад-дель-Кармен,18.64592,-91.82991,6.0,America/Merida,PPL,no,MX,MEX,Mexico,04,Campeche,191238,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3530870,Chilpancingo,Chilpancingo,Chilpancingo,Chilpancingo de los Bravo,Chilpancingo,Chilpancingo,Chilpancingo,17.55228,-99.50124,1249.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,12,Guerrero,187251,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3979802,Zamora de Hidalgo,Zamora de Hidalgo,Zamora,Zamora de Hidalgo,Zamora,Zamora,Самора-де-Идальго,19.98404,-102.28634,1588.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,16,Michoacán,186102,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3521168,Poza Rica de Hidalgo,Poza Rica de Hidalgo,Poza Rica,Poza Rica,Poza Rica,Poza Rica,Поса-Рика-де-Идальго,20.53315,-97.45946,58.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,30,Veracruz,185242,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3985604,San Luis Río Colorado,San Luis Rio Colorado,San Luis Río Colorado,San Luis Río Colorado,San Luis Río Colorado,San Luis Río Colorado,Сан-Луис-Рио-Колорадо,32.4555,-114.77037,36.0,America/Hermosillo,PPLA2,no,MX,MEX,Mexico,26,Sonora,176685,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3985344,San Miguel de Allende,San Miguel de Allende,San Miguel de Allende,San Miguel de Allende,San Miguel de Allende,San Miguel de Allende,Сан-Мигель-де-Альенде,20.91528,-100.74389,1917.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,11,Guanajuato,174615,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3530937,Chicoloapan,Chicoloapan,Chicoloapan,San Vicente Chicoloapan,Chicoloapan,Chicoloapan,Chicoloapan,19.41687,-98.90202,2250.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,15,México,172919,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3531023,Chetumal,Chetumal,Chetumal,Chetumal,Chetumal,Chetumal,Четумаль,18.51957,-88.30397,3.0,America/Cancun,PPLA,admin1,MX,MEX,Mexico,23,Quintana Roo,169028,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4012406,Cuauhtémoc,Cuauhtemoc,Cuauhtémoc,Cuauhtémoc,Cuauhtémoc,Cuauhtémoc,Cuauhtémoc,28.4063,-106.86667,2086.0,America/Chihuahua,PPLA2,no,MX,MEX,Mexico,06,Chihuahua,168482,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3530367,Comitán,Comitan,Comitán,Comitán,Comitán,Comitán,Комитан-де-Домингес,16.24004,-92.13668,1655.0,America/Merida,PPLA2,no,MX,MEX,Mexico,05,Chiapas,166178,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3988214,Salamanca,Salamanca,Salamanca,Salamanca,Salamanca,Salamanca,Саламанка,20.57196,-101.19154,1714.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,11,Guanajuato,160682,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3530049,Delegación Cuajimalpa de Morelos,Delegacion Cuajimalpa de Morelos,Delegación Cuajimalpa de Morelos,Cuajimalpa de Morelos,Delegación Cuajimalpa de Morelos,Delegación Cuajimalpa de Morelos,Delegación Cuajimalpa de Morelos,19.3692,-99.29089,2655.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,09,Mexico City,160491,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3996663,Manzanillo,Manzanillo,Manzanillo,Manzanillo,Manzanillo,Manzanillo,Мансанильо,19.11695,-104.34214,12.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,08,Colima,159853,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3518723,Tuxtepec,Tuxtepec,San Juan Bautista Tuxtla,Tuxtepec,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec,Сан-Хуан-Баутиста-Тустепек,18.0883,-96.12535,31.0,America/Mexico_City,PPL,no,MX,MEX,Mexico,20,Oaxaca,159452,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3529982,Cuautla,Cuautla,Cuautla,Cuautla,Cuautla,Cuautla,Cuautla,18.8106,-98.93525,1333.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,17,Morelos,157336,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3518407,San Martin Texmelucan de Labastida,San Martin Texmelucan de Labastida,San Martin Texmelucan,San Martin Texmelucan,San Martin Texmelucan,San Martin Texmelucan,San Martin Texmelucan,19.28431,-98.43885,2260.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,21,Puebla,155738,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3992619,Piedras Negras,Piedras Negras,Piedras Negras,Piedras Negras,Piedras Negras,Piedras Negras,Piedras Negras,28.70007,-100.52353,223.0,America/Matamoros,PPL,no,MX,MEX,Mexico,07,Coahuila,150178,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3521342,Playa del Carmen,Playa del Carmen,Playa del Carmen,Playa del Carmen,Playa del Carmen,Playa del Carmen,Плая-дель-Кармен,20.6274,-87.07987,9.0,America/Cancun,PPL,no,MX,MEX,Mexico,23,Quintana Roo,149923,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4013720,Ciudad Delicias,Ciudad Delicias,Delicias,Delicias,Delicias,Delicias,Делисьяс,28.19013,-105.47012,1172.0,America/Chihuahua,PPL,no,MX,MEX,Mexico,06,Chihuahua,148045,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4013516,Colima,Colima,Colima,Colima,Colima,Colima,Колима,19.24473,-103.7127,518.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,08,Colima,146965,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
4006163,Fresnillo,Fresnillo,Fresnillo,Fresnillo,Fresnillo,Fresnillo,Фреснильо,23.1749,-102.86785,2192.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,32,Zacatecas,143281,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3518692,San Juan del Río,San Juan del Rio,San Juan del Río,San Juan del Río,San Juan del Río,San Juan del Río,San Juan del Río,20.38897,-99.99637,1923.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,22,Querétaro,138878,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3986172,San José del Cabo,San Jose del Cabo,San José del Cabo,San José del Cabo,San José del Cabo,San José del Cabo,Сан-Хосе-дель-Кабо,23.05406,-109.70367,34.0,America/Mazatlan,PPL,no,MX,MEX,Mexico,03,Baja California Sur,136285,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3979844,Zacatecas,Zacatecas,Zacatecas City,Zacatecas,Zacatecas,Zacatecas,Сакатекас,22.76843,-102.58141,2480.0,America/Mexico_City,PPLA,admin1,MX,MEX,Mexico,32,Zacatecas,129011,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
3483849,Ciudad Valles,Ciudad Valles,Ciudad Valles,Ciudad Valles,Ciudad Valles,Ciudad Valles,Ciudad Valles,21.99631,-99.01093,90.0,America/Mexico_City,PPLA2,no,MX,MEX,Mexico,24,San Luis Potosí,124644,,,,,,,,,,,,26185.3565,0.781,,,79.7539,3.7245,31.7777,,95.7655,,,1.01
